Code,CPT/HCPCS,Description,Revenue Code,Unit Price,Cash Price,Min Allowable,Max Allowable
63600001,J7512,Prednisone Tab 20 MG,0636,$6.00,$3.00,$3.31,$5.40
63600001,J7512,Prednisone Tab 20 MG,0636,$6.00,$3.00,$3.31,$5.40
63600001,J7512,Prednisone Tab 20 MG,0636,$6.00,$3.00,$3.31,$5.40
63600001,J7512,Prednisone Tab 20 MG,0636,$6.00,$3.00,$3.31,$5.40
63600001,J7512,Prednisone Tab 20 MG,0636,$6.00,$3.00,$3.31,$5.40
63600001,J7512,Prednisone Tab 20 MG,0636,$6.00,$3.00,$3.31,$5.40
63600001,J7512,Prednisone Tab 20 MG,0636,$6.00,$3.00,$3.31,$5.40
63600001,J7512,Prednisone Tab 20 MG,0636,$6.00,$3.00,$3.31,$5.40
63600001,J7512,Prednisone Tab 5 MG,0636,$6.00,$3.00,$3.31,$5.40
63600001,J7512,Prednisone Tab 5 MG,0636,$6.00,$3.00,$3.31,$5.40
63600001,J7512,Prednisone Tab 5 MG,0636,$6.00,$3.00,$3.31,$5.40
63600001,J7512,Prednisone Tab 5 MG,0636,$6.00,$3.00,$3.31,$5.40
63600001,J7512,Prednisone Tab 5 MG,0636,$6.00,$3.00,$3.31,$5.40
63600001,J7512,Prednisone Tab 50 MG,0636,$6.00,$3.00,$3.31,$5.40
63700002,A9270,Pregabalin Cap 100 MG,0637,$40.00,$20.00,$22.04,$36.00
63700002,A9270,Pregabalin Cap 100 MG,0637,$40.00,$20.00,$22.04,$36.00
63700002,A9270,Pregabalin Cap 100 MG,0637,$40.00,$20.00,$22.04,$36.00
63700002,A9270,Pregabalin Cap 100 MG,0637,$40.00,$20.00,$22.04,$36.00
63700002,A9270,Pregabalin Cap 100 MG,0637,$77.39,$38.70,$42.64,$69.65
63700002,A9270,Pregabalin Cap 150 MG,0637,$40.00,$20.00,$22.04,$36.00
63700002,A9270,Pregabalin Cap 25 MG,0637,$40.00,$20.00,$22.04,$36.00
63700002,A9270,Pregabalin Cap 25 MG,0637,$40.00,$20.00,$22.04,$36.00
63700002,A9270,Pregabalin Cap 25 MG,0637,$40.00,$20.00,$22.04,$36.00
63700002,A9270,Pregabalin Cap 25 MG,0637,$70.36,$35.18,$38.77,$63.32
63700002,A9270,Pregabalin Cap 50 MG,0637,$40.00,$20.00,$22.04,$36.00
63700002,A9270,Pregabalin Cap 50 MG,0637,$40.00,$20.00,$22.04,$36.00
63700002,A9270,Pregabalin Cap 50 MG,0637,$40.00,$20.00,$22.04,$36.00
63700002,A9270,Pregabalin Cap 50 MG,0637,$40.00,$20.00,$22.04,$36.00
63700002,A9270,Pregabalin Cap 75 MG,0637,$40.00,$20.00,$22.04,$36.00
63700002,A9270,Pregabalin Cap 75 MG,0637,$40.00,$20.00,$22.04,$36.00
63700002,A9270,Pregabalin Cap 75 MG,0637,$40.00,$20.00,$22.04,$36.00
63700002,A9270,Pregabalin Cap 75 MG,0637,$40.00,$20.00,$22.04,$36.00
63700002,A9270,Pregabalin Cap 75 MG,0637,$40.00,$20.00,$22.04,$36.00
63700002,A9270,Prenatal Vit w/ Fe Fumarate-FA Tab 27-0.8 MG,0637,$6.00,$3.00,$3.31,$5.40
63700002,A9270,Prenatal Vit w/ Fe Fumarate-FA Tab 27-0.8 MG,0637,$6.00,$3.00,$3.31,$5.40
63700002,A9270,Primaquine Phosphate Tab 26.3 MG (15 MG Base),0637,$20.78,$10.39,$11.45,$18.70
63700002,A9270,Primidone Tab 250 MG,0637,$6.00,$3.00,$3.31,$5.40
63700002,A9270,Primidone Tab 250 MG,0637,$6.00,$3.00,$3.31,$5.40
63700002,A9270,Primidone Tab 250 MG,0637,$6.00,$3.00,$3.31,$5.40
63700002,A9270,Primidone Tab 250 MG,0637,$6.00,$3.00,$3.31,$5.40
63700002,A9270,Primidone Tab 250 MG,0637,$6.00,$3.00,$3.31,$5.40
63700002,A9270,Primidone Tab 250 MG,0637,$6.00,$3.00,$3.31,$5.40
63700002,A9270,Primidone Tab 50 MG,0637,$6.00,$3.00,$3.31,$5.40
63700002,A9270,Primidone Tab 50 MG,0637,$6.00,$3.00,$3.31,$5.40
63700002,A9270,Primidone Tab 50 MG,0637,$6.00,$3.00,$3.31,$5.40
63700002,A9270,Primidone Tab 50 MG,0637,$6.48,$3.24,$3.57,$5.83
63700002,A9270,Probenecid Tab 500 MG,0637,$6.00,$3.00,$3.31,$5.40
63700002,A9270,Probenecid Tab 500 MG,0637,$7.82,$3.91,$4.31,$7.04
63700002,A9270,Probiotic Product - Cap,0637,$1.00,$0.50,$0.55,$0.90
63700002,A9270,Probiotic Product - Tab,0637,$1.00,$0.50,$0.55,$0.90
63600001,J2690,Procainamide HCl Inj 100 MG/ML,0636,$840.36,$420.18,$463.04,$756.32
63600001,J2690,Procainamide HCl Inj 500 MG/ML,0636,$510.69,$255.35,$281.39,$459.62
63600001,J2690,Procainamide HCl Inj 500 MG/ML,0636,$709.94,$354.97,$391.18,$638.95
63600001,J0780,Prochlorperazine Edisylate Inj 10 MG/2ML,0636,$125.00,$62.50,$68.88,$112.50
63600001,J0780,Prochlorperazine Edisylate Inj 10 MG/2ML,0636,$125.00,$62.50,$68.88,$112.50
63600001,J0780,Prochlorperazine Edisylate Inj 10 MG/2ML,0636,$125.00,$62.50,$68.88,$112.50
63600001,J0780,Prochlorperazine Edisylate Inj 10 MG/2ML,0636,$125.00,$62.50,$68.88,$112.50
63600001,J0780,Prochlorperazine Edisylate Inj 10 MG/2ML,0636,$136.25,$68.13,$75.07,$122.63
25000001,,Prochlorperazine Maleate Tab 10 MG (Base Equivalent),0250,$6.00,$3.00,$3.31,$5.40
25000001,,Prochlorperazine Maleate Tab 10 MG (Base Equivalent),0250,$6.00,$3.00,$3.31,$5.40
25000001,Q0164,Prochlorperazine Maleate Tab 5 MG (Base Equivalent),0250,$6.00,$3.00,$3.31,$5.40
25000001,,Prochlorperazine Maleate Tab 5 MG (Base Equivalent),0250,$6.00,$3.00,$3.31,$5.40
25000001,,Prochlorperazine Maleate Tab 5 MG (Base Equivalent),0250,$6.00,$3.00,$3.31,$5.40
63700002,A9270,Prochlorperazine Suppos 25 MG,0637,$70.56,$35.28,$38.88,$63.50
63700002,A9270,Prochlorperazine Suppos 25 MG,0637,$77.84,$38.92,$42.89,$70.06
63700002,A9270,Prochlorperazine Suppos 25 MG,0637,$106.98,$53.49,$58.95,$96.28
63700002,A9270,Progesterone Cap 100 MG,0637,$6.00,$3.00,$3.31,$5.40
63700002,A9270,Progesterone Cap 100 MG,0637,$15.54,$7.77,$8.56,$13.99
63600001,J2550,Promethazine HCl Inj 25 MG/ML,0636,$125.00,$62.50,$68.88,$112.50
63600001,J2550,Promethazine HCl Inj 25 MG/ML,0636,$125.00,$62.50,$68.88,$112.50
63600001,J2550,Promethazine HCl Inj 25 MG/ML,0636,$125.00,$62.50,$68.88,$112.50
63600001,J2550,Promethazine HCl Inj 25 MG/ML,0636,$125.00,$62.50,$68.88,$112.50
63600001,J2550,Promethazine HCl Inj 25 MG/ML,0636,$125.00,$62.50,$68.88,$112.50
63600001,J2550,Promethazine HCl Inj 25 MG/ML,0636,$125.00,$62.50,$68.88,$112.50
63700002,A9270,Promethazine HCl Suppos 12.5 MG,0637,$36.76,$18.38,$20.25,$33.08
63700002,A9270,Promethazine HCl Suppos 12.5 MG,0637,$43.69,$21.85,$24.07,$39.32
63700002,A9270,Promethazine HCl Suppos 12.5 MG,0637,$82.06,$41.03,$45.22,$73.85
63700002,A9270,Promethazine HCl Suppos 25 MG,0637,$20.56,$10.28,$11.33,$18.50
63700002,A9270,Promethazine HCl Suppos 25 MG,0637,$41.65,$20.83,$22.95,$37.49
63700002,A9270,Promethazine HCl Suppos 25 MG,0637,$46.20,$23.10,$25.46,$41.58
63700002,A9270,Promethazine HCl Suppos 50 MG,0637,$71.99,$36.00,$39.67,$64.79
25000001,,Promethazine HCl Syrup 6.25 MG/5ML,0250,$6.00,$3.00,$3.31,$5.40
25000001,,Promethazine HCl Syrup 6.25 MG/5ML,0250,$92.16,$46.08,$50.78,$82.94
25000001,,Promethazine HCl Syrup 6.25 MG/5ML,0250,$132.48,$66.24,$73.00,$119.23
25000001,,Promethazine HCl Syrup 6.25 MG/5ML,0250,$172.80,$86.40,$95.21,$155.52
25000001,,Promethazine HCl Tab 25 MG,0250,$6.00,$3.00,$3.31,$5.40
25000001,,Promethazine HCl Tab 25 MG,0250,$6.00,$3.00,$3.31,$5.40
63700002,A9270,Promethazine w/ Codeine Syrup 6.25-10 MG/5ML,0637,$40.00,$20.00,$22.04,$36.00
63700002,A9270,Promethazine w/ Codeine Syrup 6.25-10 MG/5ML,0637,$40.00,$20.00,$22.04,$36.00
63700002,A9270,Promethazine w/ Codeine Syrup 6.25-10 MG/5ML,0637,$41.06,$20.53,$22.62,$36.95
63700002,A9270,Promethazine w/ Codeine Syrup 6.25-10 MG/5ML,0637,$124.87,$62.44,$68.80,$112.38
63700002,A9270,Promethazine w/ Codeine Syrup 6.25-10 MG/5ML,0637,$323.53,$161.77,$178.27,$291.18
25000001,,Promote/Fiber Tube Feeding Liqd,0250,$35.00,$17.50,$19.29,$31.50
63700002,A9270,Propafenone HCl Cap ER 12HR 225 MG,0637,$17.23,$8.62,$9.49,$15.51
63700002,A9270,Propafenone HCl Cap ER 12HR 225 MG,0637,$19.06,$9.53,$10.50,$17.15
63700002,A9270,Propafenone HCl Cap ER 12HR 225 MG,0637,$51.47,$25.74,$28.36,$46.32
63700002,A9270,Propafenone HCl Cap ER 12HR 225 MG,0637,$56.71,$28.36,$31.25,$51.04
63700002,A9270,Propafenone HCl Cap ER 12HR 225 MG,0637,$59.23,$29.62,$32.64,$53.31
63700002,A9270,Propafenone HCl Cap ER 12HR 325 MG,0637,$16.52,$8.26,$9.10,$14.87
63700002,A9270,Propafenone HCl Cap ER 12HR 325 MG,0637,$22.12,$11.06,$12.19,$19.91
63700002,A9270,Propafenone HCl Cap ER 12HR 325 MG,0637,$48.50,$24.25,$26.72,$43.65
63700002,A9270,Propafenone HCl Cap ER 12HR 325 MG,0637,$51.80,$25.90,$28.54,$46.62
63700002,A9270,Propafenone HCl Tab 150 MG,0637,$6.00,$3.00,$3.31,$5.40
63700002,A9270,Propafenone HCl Tab 150 MG,0637,$6.00,$3.00,$3.31,$5.40
63700002,A9270,Propafenone HCl Tab 150 MG,0637,$6.00,$3.00,$3.31,$5.40
63700002,A9270,Propafenone HCl Tab 150 MG,0637,$6.00,$3.00,$3.31,$5.40
63700002,A9270,Propafenone HCl Tab 150 MG,0637,$6.00,$3.00,$3.31,$5.40
63700002,A9270,Propafenone HCl Tab 150 MG,0637,$6.00,$3.00,$3.31,$5.40
63700002,A9270,Propafenone HCl Tab 150 MG,0637,$6.00,$3.00,$3.31,$5.40
63700002,A9270,Propafenone HCl Tab 225 MG,0637,$6.00,$3.00,$3.31,$5.40
63700002,A9270,Propafenone HCl Tab 225 MG,0637,$6.00,$3.00,$3.31,$5.40
63700002,A9270,Propafenone HCl Tab 225 MG,0637,$6.00,$3.00,$3.31,$5.40
63700002,A9270,Proparacaine HCl Ophth Soln 0.5%,0637,$292.86,$146.43,$161.37,$263.57
63600001,J2704,Propofol IV Emul 100 MG/10ML (10 MG/ML),0636,$125.00,$62.50,$68.88,$112.50
63600001,J2704,Propofol IV Emul 1000 MG/100ML (10 MG/ML),0636,$350.00,$175.00,$192.85,$315.00
63600001,J2704,Propofol IV Emul 1000 MG/100ML (10 MG/ML),0636,$350.00,$175.00,$192.85,$315.00
63600001,J2704,Propofol IV Emul 1000 MG/100ML (10 MG/ML),0636,$350.00,$175.00,$192.85,$315.00
63600001,J2704,Propofol IV Emul 1000 MG/100ML (10 MG/ML),0636,$350.00,$175.00,$192.85,$315.00
63600001,J2704,Propofol IV Emul 200 MG/20ML (10 MG/ML),0636,$125.00,$62.50,$68.88,$112.50
63600001,J2704,Propofol IV Emul 200 MG/20ML (10 MG/ML),0636,$125.00,$62.50,$68.88,$112.50
63600001,J2704,Propofol IV Emul 200 MG/20ML (10 MG/ML),0636,$125.00,$62.50,$68.88,$112.50
63600001,J2704,Propofol IV Emul 200 MG/20ML (10 MG/ML),0636,$125.00,$62.50,$68.88,$112.50
63600001,J2704,Propofol IV Emul 500 MG/50ML (10 MG/ML),0636,$125.00,$62.50,$68.88,$112.50
63600001,J2704,Propofol IV Emul 500 MG/50ML (10 MG/ML),0636,$125.00,$62.50,$68.88,$112.50
63600001,J2704,Propofol IV Emul 500 MG/50ML (10 MG/ML),0636,$125.00,$62.50,$68.88,$112.50
63600001,J2704,Propofol IV Emul 500 MG/50ML (10 MG/ML),0636,$125.00,$62.50,$68.88,$112.50
63700002,A9270,Propranolol & Hydrochlorothiazide Tab 80-25 MG,0637,$12.62,$6.31,$6.95,$11.36
63700002,A9270,Propranolol HCl Cap ER 24HR 120 MG,0637,$6.00,$3.00,$3.31,$5.40
63700002,A9270,Propranolol HCl Cap ER 24HR 120 MG,0637,$11.30,$5.65,$6.23,$10.17
63700002,A9270,Propranolol HCl Cap ER 24HR 160 MG,0637,$7.20,$3.60,$3.97,$6.48
63700002,A9270,Propranolol HCl Cap ER 24HR 160 MG,0637,$11.67,$5.84,$6.43,$10.50
63700002,A9270,Propranolol HCl Cap ER 24HR 60 MG,0637,$6.00,$3.00,$3.31,$5.40
63700002,A9270,Propranolol HCl Cap ER 24HR 60 MG,0637,$13.51,$6.76,$7.44,$12.16
63700002,A9270,Propranolol HCl Cap ER 24HR 80 MG,0637,$6.00,$3.00,$3.31,$5.40
63700002,A9270,Propranolol HCl Cap ER 24HR 80 MG,0637,$13.46,$6.73,$7.42,$12.11
63600001,J1800,Propranolol HCl Inj 1 MG/ML,0636,$125.00,$62.50,$68.88,$112.50
63600001,J1800,Propranolol HCl Inj 1 MG/ML,0636,$125.00,$62.50,$68.88,$112.50
63700002,A9270,Propranolol HCl Oral Soln 20 MG/5ML,0637,$6.00,$3.00,$3.31,$5.40
63700002,A9270,Propranolol HCl Oral Soln 20 MG/5ML,0637,$576.72,$288.36,$317.77,$519.05
63700002,A9270,Propranolol HCl Tab 10 MG,0637,$6.00,$3.00,$3.31,$5.40
63700002,A9270,Propranolol HCl Tab 10 MG,0637,$6.00,$3.00,$3.31,$5.40
63700002,A9270,Propranolol HCl Tab 10 MG,0637,$6.00,$3.00,$3.31,$5.40
63700002,A9270,Propranolol HCl Tab 10 MG,0637,$6.00,$3.00,$3.31,$5.40
63700002,A9270,Propranolol HCl Tab 10 MG,0637,$6.00,$3.00,$3.31,$5.40
63700002,A9270,Propranolol HCl Tab 10 MG,0637,$6.00,$3.00,$3.31,$5.40
63700002,A9270,Propranolol HCl Tab 20 MG,0637,$6.00,$3.00,$3.31,$5.40
63700002,A9270,Propranolol HCl Tab 20 MG,0637,$6.00,$3.00,$3.31,$5.40
63700002,A9270,Propranolol HCl Tab 20 MG,0637,$6.00,$3.00,$3.31,$5.40
63700002,A9270,Propranolol HCl Tab 20 MG,0637,$6.00,$3.00,$3.31,$5.40
63700002,A9270,Propranolol HCl Tab 20 MG,0637,$6.00,$3.00,$3.31,$5.40
63700002,A9270,Propranolol HCl Tab 20 MG,0637,$6.00,$3.00,$3.31,$5.40
63700002,A9270,Propranolol HCl Tab 40 MG,0637,$6.00,$3.00,$3.31,$5.40
63700002,A9270,Propranolol HCl Tab 40 MG,0637,$6.00,$3.00,$3.31,$5.40
63700002,A9270,Propranolol HCl Tab 40 MG,0637,$6.00,$3.00,$3.31,$5.40
63700002,A9270,Propranolol HCl Tab 40 MG,0637,$6.00,$3.00,$3.31,$5.40
63700002,A9270,Propranolol HCl Tab 40 MG,0637,$6.00,$3.00,$3.31,$5.40
63700002,A9270,Propranolol HCl Tab 80 MG,0637,$6.00,$3.00,$3.31,$5.40
63700002,A9270,Propranolol HCl Tab 80 MG,0637,$6.00,$3.00,$3.31,$5.40
63700002,A9270,Propranolol HCl Tab 80 MG,0637,$6.00,$3.00,$3.31,$5.40
63700002,A9270,Propranolol HCl Tab 80 MG,0637,$6.00,$3.00,$3.31,$5.40
63700002,A9270,Propylthiouracil Tab 50 MG,0637,$7.03,$3.52,$3.87,$6.33
63700002,A9270,Propylthiouracil Tab 50 MG,0637,$7.16,$3.58,$3.95,$6.44
63600001,J2720,Protamine Sulfate Inj 10 MG/ML,0636,$125.00,$62.50,$68.88,$112.50
63600001,J2720,Protamine Sulfate Inj 10 MG/ML,0636,$125.00,$62.50,$68.88,$112.50
63600001,J2720,Protamine Sulfate Inj 10 MG/ML,0636,$316.80,$158.40,$174.56,$285.12
63600001,J2720,Protamine Sulfate Inj 10 MG/ML,0636,$316.80,$158.40,$174.56,$285.12
63600007,J7168,Prothrombin Complex Conc Human For Inj Kit 500 Unit,0636,"$36,000.00","$18,000.00","$19,836.00","$32,400.00"
63700002,A9270,Pseudoephedrine HCl Tab 30 MG,0637,$1.00,$0.50,$0.55,$0.90
63700002,A9270,Pseudoephedrine HCl Tab 30 MG,0637,$1.00,$0.50,$0.55,$0.90
63700002,A9270,Pseudoephedrine HCl Tab 60 MG,0637,$1.00,$0.50,$0.55,$0.90
63700002,A9270,Pseudoephedrine HCl Tab 60 MG,0637,$1.00,$0.50,$0.55,$0.90
63700002,A9270,Pseudoephedrine HCl Tab 60 MG,0637,$1.00,$0.50,$0.55,$0.90
63700002,A9270,Pseudoephedrine HCl Tab ER 12HR 120 MG,0637,$6.00,$3.00,$3.31,$5.40
63700002,A9270,Pseudoephedrine HCl Tab ER 12HR 120 MG,0637,$6.00,$3.00,$3.31,$5.40
63700002,A9270,Pseudoephedrine HCl Tab ER 12HR 120 MG,0637,$6.00,$3.00,$3.31,$5.40
63700002,A9270,Pseudoephedrine HCl Tab ER 24HR 240 MG,0637,$9.42,$4.71,$5.19,$8.48
63700002,A9270,Pseudoephedrine-Guaifenesin Tab ER 12HR 120-1200 MG,0637,$8.44,$4.22,$4.65,$7.60
63700002,A9270,Psyllium Cap 0.52 GM,0637,$6.00,$3.00,$3.31,$5.40
25000001,,Pulmocare Tube Feeding Liqd,0250,$35.00,$17.50,$19.29,$31.50
25000001,,Pulmocare Tube Feeding Liqd,0250,$60.00,$30.00,$33.06,$54.00
63700002,A9270,Pyrazinamide Tab 500 MG,0637,$54.38,$27.19,$29.96,$48.94
63700002,A9270,Pyrazinamide Tab 500 MG,0637,$56.77,$28.39,$31.28,$51.09
63700002,A9270,Pyridostigmine Bromide Oral Soln 60 MG/5ML,0637,$102.90,$51.45,$56.70,$92.61
63700002,A9270,Pyridostigmine Bromide Oral Soln 60 MG/5ML,0637,"$9,878.40","$4,939.20","$5,443.00","$8,890.56"
63700002,A9270,Pyridostigmine Bromide Oral Soln 60 MG/5ML,0637,"$15,747.84","$7,873.92","$8,677.06","$14,173.06"
63700002,A9270,Pyridostigmine Bromide Tab 60 MG,0637,$6.00,$3.00,$3.31,$5.40
63700002,A9270,Pyridostigmine Bromide Tab 60 MG,0637,$6.00,$3.00,$3.31,$5.40
63700002,A9270,Pyridostigmine Bromide Tab ER 180 MG,0637,$78.10,$39.05,$43.03,$70.29
63700002,A9270,Pyridostigmine Bromide Tab ER 180 MG,0637,$79.25,$39.63,$43.67,$71.33
63700002,A9270,Pyridostigmine Bromide Tab ER 180 MG,0637,$256.86,$128.43,$141.53,$231.17
63600001,J3415,Pyridoxine HCl Inj 100 MG/ML,0636,$125.00,$62.50,$68.88,$112.50
63600001,J3415,Pyridoxine HCl Inj 100 MG/ML,0636,$125.00,$62.50,$68.88,$112.50
63700002,A9270,Pyridoxine HCl Tab 50 MG,0637,$6.00,$3.00,$3.31,$5.40
63700002,A9270,Pyridoxine HCl Tab 50 MG,0637,$6.00,$3.00,$3.31,$5.40
63700002,A9270,Pyridoxine HCl Tab 50 MG,0637,$6.00,$3.00,$3.31,$5.40
63700002,A9270,Pyridoxine HCl Tab 50 MG,0637,$6.00,$3.00,$3.31,$5.40
63700002,A9270,Pyrithione Zinc Shampoo 1%,0637,$33.98,$16.99,$18.72,$30.58
63700002,A9270,Pyrithione Zinc Shampoo 1%,0637,$34.56,$17.28,$19.04,$31.10
63700002,A9270,Pyrithione Zinc Shampoo 1%,0637,$57.60,$28.80,$31.74,$51.84
63700002,A9270,Quetiapine Fumarate Tab 100 MG,0637,$6.00,$3.00,$3.31,$5.40
63700002,A9270,Quetiapine Fumarate Tab 100 MG,0637,$6.00,$3.00,$3.31,$5.40
63700002,A9270,Quetiapine Fumarate Tab 100 MG,0637,$6.00,$3.00,$3.31,$5.40
63700002,A9270,Quetiapine Fumarate Tab 200 MG,0637,$6.00,$3.00,$3.31,$5.40
63700002,A9270,Quetiapine Fumarate Tab 25 MG,0637,$6.00,$3.00,$3.31,$5.40
63700002,A9270,Quetiapine Fumarate Tab 25 MG,0637,$6.00,$3.00,$3.31,$5.40
63700002,A9270,Quetiapine Fumarate Tab 25 MG,0637,$6.00,$3.00,$3.31,$5.40
63700002,A9270,Quetiapine Fumarate Tab 25 MG,0637,$6.00,$3.00,$3.31,$5.40
63700002,A9270,Quetiapine Fumarate Tab 300 MG,0637,$6.00,$3.00,$3.31,$5.40
63700002,A9270,Quetiapine Fumarate Tab 300 MG,0637,$6.00,$3.00,$3.31,$5.40
63700002,A9270,Quetiapine Fumarate Tab 300 MG,0637,$6.00,$3.00,$3.31,$5.40
63700002,A9270,Quetiapine Fumarate Tab 300 MG,0637,$6.00,$3.00,$3.31,$5.40
63700002,A9270,Quetiapine Fumarate Tab 300 MG,0637,$20.35,$10.18,$11.21,$18.32
63700002,A9270,Quetiapine Fumarate Tab 50 MG,0637,$6.00,$3.00,$3.31,$5.40
63700002,A9270,Quetiapine Fumarate Tab 50 MG,0637,$6.00,$3.00,$3.31,$5.40
63700002,A9270,Quetiapine Fumarate Tab 50 MG,0637,$6.00,$3.00,$3.31,$5.40
63700002,A9270,Quetiapine Fumarate Tab ER 24HR 200 MG,0637,$6.00,$3.00,$3.31,$5.40
63700002,A9270,Quetiapine Fumarate Tab ER 24HR 200 MG,0637,$165.48,$82.74,$91.18,$148.93
63700002,A9270,Quetiapine Fumarate Tab ER 24HR 300 MG,0637,$6.00,$3.00,$3.31,$5.40
63700002,A9270,Quetiapine Fumarate Tab ER 24HR 300 MG,0637,$6.00,$3.00,$3.31,$5.40
63700002,A9270,Quetiapine Fumarate Tab ER 24HR 300 MG,0637,$37.24,$18.62,$20.52,$33.52
63700002,A9270,Quetiapine Fumarate Tab ER 24HR 300 MG,0637,$189.82,$94.91,$104.59,$170.84
63700002,A9270,Quetiapine Fumarate Tab ER 24HR 300 MG,0637,$216.98,$108.49,$119.56,$195.28
63700002,A9270,Quetiapine Fumarate Tab ER 24HR 400 MG,0637,$6.00,$3.00,$3.31,$5.40
63700002,A9270,Quetiapine Fumarate Tab ER 24HR 400 MG,0637,$255.00,$127.50,$140.51,$229.50
63700002,A9270,Quetiapine Fumarate Tab ER 24HR 400 MG,0637,$255.00,$127.50,$140.51,$229.50
63700002,A9270,Quetiapine Fumarate Tab ER 24HR 50 MG,0637,$6.00,$3.00,$3.31,$5.40
63700002,A9270,Quetiapine Fumarate Tab ER 24HR 50 MG,0637,$6.04,$3.02,$3.33,$5.44
63700002,A9270,Quetiapine Fumarate Tab ER 24HR 50 MG,0637,$79.91,$39.96,$44.03,$71.92
63700002,A9270,Quetiapine Fumarate Tab ER 24HR 50 MG,0637,$91.01,$45.51,$50.15,$81.91
63700002,A9270,Quetiapine Fumarate Tab ER 24HR 50 MG,0637,$91.01,$45.51,$50.15,$81.91
63700002,A9270,Quetiapine Fumarate Tab ER 24HR 50 MG,0637,$91.34,$45.67,$50.33,$82.21
63700002,A9270,Quinapril HCl Tab 10 MG,0637,$6.00,$3.00,$3.31,$5.40
63700002,A9270,Quinapril HCl Tab 10 MG,0637,$6.00,$3.00,$3.31,$5.40
63700002,A9270,Quinapril HCl Tab 10 MG,0637,$6.00,$3.00,$3.31,$5.40
63700002,A9270,Quinapril HCl Tab 20 MG,0637,$6.00,$3.00,$3.31,$5.40
63700002,A9270,Quinapril HCl Tab 5 MG,0637,$6.00,$3.00,$3.31,$5.40
63700002,A9270,Quinapril HCl Tab 5 MG,0637,$6.00,$3.00,$3.31,$5.40
25000001,,Quinidine Gluconate Inj 80 MG/ML,0250,$200.88,$100.44,$110.68,$180.79
63700002,A9270,Quinidine Gluconate Tab ER 324 MG,0637,$10.67,$5.34,$5.88,$9.60
63700002,A9270,Quinidine Gluconate Tab ER 324 MG,0637,$65.02,$32.51,$35.83,$58.52
63700002,A9270,Quinidine Sulfate Tab 200 MG,0637,$6.00,$3.00,$3.31,$5.40
63700002,A9270,Quinidine Sulfate Tab 200 MG,0637,$112.60,$56.30,$62.04,$101.34
63700002,A9270,Quinine Sulfate Cap 324 MG,0637,$19.62,$9.81,$10.81,$17.66
63700002,A9270,Quinine Sulfate Cap 324 MG,0637,$46.36,$23.18,$25.54,$41.72
63700002,A9270,Quinine Sulfate Cap 324 MG,0637,$73.20,$36.60,$40.33,$65.88
63600001,J2770,Quinupristin-Dalfopristin for Inj 500 MG (150-350 MG),0636,"$3,779.12","$1,889.56","$2,082.30","$3,401.21"
63600001,90377,Rabies Immune Globulin (Human) Inj 300 Unit/2ML (150 Unt/ML),0636,"$4,800.00","$2,400.00","$2,644.80","$4,320.00"
63600001,90675,"Rabies Vaccine, PCEC For Inj",0636,$860.64,$430.32,$474.21,$774.58
63600001,90675,"Rabies Vaccine, PCEC For Inj",0636,$860.64,$430.32,$474.21,$774.58
63600001,90675,"Rabies Vaccine, PCEC For Inj",0636,$901.92,$450.96,$496.96,$811.73
63600001,90675,"Rabies Vaccine, PCEC For Inj",0636,$902.10,$451.05,$497.06,$811.89
63600001,90675,"Rabies Virus Vaccine, HDC Inj",0636,$965.55,$482.78,$532.02,$869.00
25000001,,Racepinephrine HCl Soln Nebu 2.25% (Base Equivalent),0250,$16.30,$8.15,$8.98,$14.67
34300001,A9606,Radium Ra 223 Dichloride Inj 27 microcurie/ML (1000 kBq/ML),0343,$875.00,$437.50,$482.13,$787.50
63700002,A9270,Raloxifene HCl Tab 60 MG,0637,$9.31,$4.66,$5.13,$8.38
63700002,A9270,Raloxifene HCl Tab 60 MG,0637,$12.08,$6.04,$6.66,$10.87
63700002,A9270,Raloxifene HCl Tab 60 MG,0637,$12.23,$6.12,$6.74,$11.01
63700002,A9270,Raloxifene HCl Tab 60 MG,0637,$34.20,$17.10,$18.84,$30.78
63700002,A9270,Raloxifene HCl Tab 60 MG,0637,$73.79,$36.90,$40.66,$66.41
63700002,A9270,Raltegravir Potassium Tab 400 MG (Base Equiv),0637,$295.25,$147.63,$162.68,$265.73
63700002,A9270,Ramelteon Tab 8 MG,0637,$16.62,$8.31,$9.16,$14.96
63700002,A9270,Ramelteon Tab 8 MG,0637,$21.70,$10.85,$11.96,$19.53
63700002,A9270,Ramelteon Tab 8 MG,0637,$113.67,$56.84,$62.63,$102.30
63700002,A9270,Ramipril Cap 1.25 MG,0637,$6.00,$3.00,$3.31,$5.40
63700002,A9270,Ramipril Cap 2.5 MG,0637,$6.00,$3.00,$3.31,$5.40
63700002,A9270,Ramipril Cap 5 MG,0637,$6.00,$3.00,$3.31,$5.40
63700002,A9270,Ramipril Cap 5 MG,0637,$6.00,$3.00,$3.31,$5.40
63700002,A9270,Ramipril Cap 5 MG,0637,$6.00,$3.00,$3.31,$5.40
63700002,A9270,Ramipril Cap 5 MG,0637,$6.00,$3.00,$3.31,$5.40
63700002,A9270,Ramipril Cap 5 MG,0637,$6.00,$3.00,$3.31,$5.40
63600001,J9308,Ramucirumab IV Soln 100 MG/10ML (For Infusion),0636,"$13,363.50","$6,681.75","$7,363.29","$12,027.15"
