Charge Code/Package,Gross Charges,Charge Description,Patient Type,Rev Code,Discounted Cash Price,De-Identified Minimum,De-Identified Maximum
Rx23155029032_J0278_100094_000,204.7,AMIKACIN 1000 MG/4 ML INJECTION SOLUTION 4 mL Vial,OP,636,133.06,1.24,204.7
Rx23155029041_J0278_100094_000,102.4,AMIKACIN 500 MG/2ML SYRINGE FOR INHALATION RT USE,IP,636,66.56,35.84,102.4
Rx23155029041_J0278_100094_000,102.4,AMIKACIN 500 MG/2ML SYRINGE FOR INHALATION RT USE,OP,636,66.56,1.24,102.4
Rx23155029042_J0278_100094_000,204.7,AMIKACIN 1000 MG/4 ML INJECTION SOLUTION 4 mL Vial,IP,636,133.06,71.64,204.7
Rx23155029042_J0278_100094_000,204.7,AMIKACIN 1000 MG/4 ML INJECTION SOLUTION 4 mL Vial,OP,636,133.06,1.24,204.7
Rx23155029431_J0780_100094_000,75.2,PROCHLORPERAZINE EDISYLATE 10 MG/2 ML 5 MG/ML INJE,IP,636,48.88,26.32,75.2
Rx23155029431_J0780_100094_000,75.2,PROCHLORPERAZINE EDISYLATE 10 MG/2 ML 5 MG/ML INJE,OP,636,48.88,5.12,75.2
Rx23155029441_J0780_100094_000,75.2,PROCHLORPERAZINE EDISYLATE 10 MG/2 ML 5 MG/ML INJE,IP,636,48.88,26.32,75.2
Rx23155029441_J0780_100094_000,75.2,PROCHLORPERAZINE EDISYLATE 10 MG/2 ML 5 MG/ML INJE,OP,636,48.88,5.12,75.2
Rx23155029442_J0780_100094_000,75.2,PROCHLORPERAZINE EDISYLATE 10 MG/2 ML 5 MG/ML INJE,IP,636,48.88,26.32,75.2
Rx23155029442_J0780_100094_000,75.2,PROCHLORPERAZINE EDISYLATE 10 MG/2 ML 5 MG/ML INJE,OP,636,48.88,5.12,75.2
Rx23155031331_J1120_100094_000,331.6,ACETAZOLAMIDE 500 MG SOLUTION FOR INJECTION 1 each,IP,636,215.54,116.06,331.6
Rx23155031331_J1120_100094_000,331.6,ACETAZOLAMIDE 500 MG SOLUTION FOR INJECTION 1 each,OP,636,215.54,13.79,331.6
Rx23155047332_J1940_100094_000,42.8,FUROSEMIDE 10 MG/ML INJECTION SOLUTION 4 mL Vial,IP,636,27.82,14.98,42.8
Rx23155047332_J1940_100094_000,42.8,FUROSEMIDE 10 MG/ML INJECTION SOLUTION 4 mL Vial,OP,636,27.82,0.58,42.8
Rx23155047333_J1940_100094_000,42.8,FUROSEMIDE 10 MG/ML INJECTION SOLUTION 10 mL Vial,IP,636,27.82,14.98,42.8
Rx23155047333_J1940_100094_000,42.8,FUROSEMIDE 10 MG/ML INJECTION SOLUTION 10 mL Vial,OP,636,27.82,0.58,42.8
Rx23155047342_J1940_100094_000,42.8,FUROSEMIDE 10 MG/ML INJECTION SOLUTION 4 mL Vial,IP,636,27.82,14.98,42.8
Rx23155047342_J1940_100094_000,42.8,FUROSEMIDE 10 MG/ML INJECTION SOLUTION 4 mL Vial,OP,636,27.82,0.58,42.8
Rx23155047344_J1940_100094_000,42.8,FUROSEMIDE 10 MG/ML INJECTION SOLUTION 10 mL Vial,IP,636,27.82,14.98,42.8
Rx23155047344_J1940_100094_000,42.8,FUROSEMIDE 10 MG/ML INJECTION SOLUTION 10 mL Vial,OP,636,27.82,0.58,42.8
Rx23155048601_00000_100094_000,29.5,VERAPAMIL 120 MG TABLET,IP,250,19.18,10.32,29.5
Rx23155048601_00000_100094_000,29.5,VERAPAMIL 120 MG TABLET,OP,250,19.18,10.32,29.5
Rx23155048901_00000_100094_000,39.7,DESMOPRESSIN 01 MG TABLET,IP,250,25.81,13.89,39.7
Rx23155048901_00000_100094_000,39.7,DESMOPRESSIN 01 MG TABLET,OP,250,25.81,13.89,39.7
Rx23155050001_00000_100094_000,29.5,HYDROXYZINE HCL 10 MG TABLET,IP,250,19.18,10.32,29.5
Rx23155050001_00000_100094_000,29.5,HYDROXYZINE HCL 10 MG TABLET,OP,250,19.18,10.32,29.5
Rx23155051211_00000_100094_000,138.1,NIMODIPINE 30 MG CAPSULE,IP,250,89.77,48.33,138.1
Rx23155051211_00000_100094_000,138.1,NIMODIPINE 30 MG CAPSULE,OP,250,89.77,48.33,138.1
Rx23155051230_00000_100094_000,144.3,NIMODIPINE 30 MG CAPSULE,IP,250,93.8,50.51,144.3
Rx23155051230_00000_100094_000,144.3,NIMODIPINE 30 MG CAPSULE,OP,250,93.8,50.51,144.3
Rx23155051901_00000_100094_000,29.5,ISOSORBIDE MONONITRATE ER 30 MG TABLETEXTENDED REL,IP,250,19.18,10.32,29.5
Rx23155051901_00000_100094_000,29.5,ISOSORBIDE MONONITRATE ER 30 MG TABLETEXTENDED REL,OP,250,19.18,10.32,29.5
Rx23155052331_J0780_100094_000,75.2,PROCHLORPERAZINE EDISYLATE 10 MG/2 ML 5 MG/ML INJE,IP,636,48.88,26.32,75.2
Rx23155052331_J0780_100094_000,75.2,PROCHLORPERAZINE EDISYLATE 10 MG/2 ML 5 MG/ML INJE,OP,636,48.88,5.12,75.2
Rx23155052341_J0780_100094_000,75.2,PROCHLORPERAZINE EDISYLATE 10 MG/2 ML 5 MG/ML INJE,IP,636,48.88,26.32,75.2
Rx23155052341_J0780_100094_000,75.2,PROCHLORPERAZINE EDISYLATE 10 MG/2 ML 5 MG/ML INJE,OP,636,48.88,5.12,75.2
Rx23155053102_00000_100094_000,29.5,CALCIUM ACETATEPHOSPHATE BINDERS 667 MG CAPSULE,IP,250,19.18,10.32,29.5
Rx23155053102_00000_100094_000,29.5,CALCIUM ACETATEPHOSPHATE BINDERS 667 MG CAPSULE,OP,250,19.18,10.32,29.5
Rx23155054742_J2405_100094_000,42.8,ONDANSETRON HCL PF 4 MG/2 ML INJECTION SOLUTION 2,IP,636,27.82,14.98,42.8
Rx23155054742_J2405_100094_000,42.8,ONDANSETRON HCL PF 4 MG/2 ML INJECTION SOLUTION 2,OP,636,27.82,0.15,42.8
Rx23155054831_J2405_100094_000,42.8,ONDANSETRON HCL PF 4 MG/2 ML INJECTION SOLUTION 2,IP,636,27.82,14.98,42.8
Rx23155054831_J2405_100094_000,42.8,ONDANSETRON HCL PF 4 MG/2 ML INJECTION SOLUTION 2,OP,636,27.82,0.15,42.8
Rx23155054841_J2405_100094_000,42.8,ONDANSETRON HCL PF 4 MG/2 ML INJECTION SOLUTION 2,IP,636,27.82,14.98,42.8
Rx23155054841_J2405_100094_000,42.8,ONDANSETRON HCL PF 4 MG/2 ML INJECTION SOLUTION 2,OP,636,27.82,0.15,42.8
Rx23155054842_J2405_100094_000,42.8,ONDANSETRON HCL PF 4 MG/2 ML INJECTION SOLUTION 2,IP,636,27.82,14.98,42.8
Rx23155054842_J2405_100094_000,42.8,ONDANSETRON HCL PF 4 MG/2 ML INJECTION SOLUTION 2,OP,636,27.82,0.15,42.8
Rx23155060031_J2250_100094_000,42.8,MIDAZOLAM 1 MG/ML INJECTION SOLUTION 2 mL Vial,IP,636,27.82,14.98,42.8
Rx23155060031_J2250_100094_000,42.8,MIDAZOLAM 1 MG/ML INJECTION SOLUTION 2 mL Vial,OP,636,27.82,0.12,42.8
Rx23155060041_J2250_100094_000,42.8,MIDAZOLAM 1 MG/ML INJECTION SOLUTION 2 mL Vial,IP,636,27.82,14.98,42.8
Rx23155060041_J2250_100094_000,42.8,MIDAZOLAM 1 MG/ML INJECTION SOLUTION 2 mL Vial,OP,636,27.82,0.12,42.8
Rx23155060601_00000_100094_000,29.5,GLYCOPYRROLATE 1 MG TABLET,IP,250,19.18,10.32,29.5
Rx23155060601_00000_100094_000,29.5,GLYCOPYRROLATE 1 MG TABLET,OP,250,19.18,10.32,29.5
Rx23155064941_J9050_100094_000,6955,CARMUSTINE 100 MG INTRAVENOUS SOLUTION 1 each Vial,IP,636,4520.75,2434.25,6955
Rx23155064941_J9050_100094_000,6955,CARMUSTINE 100 MG INTRAVENOUS SOLUTION 1 each Vial,OP,636,4520.75,281.07,6955
Rx23155066201_00000_100094_000,29.5,CALCITRIOL 025 MCG CAPSULE,IP,250,19.18,10.32,29.5
Rx23155066201_00000_100094_000,29.5,CALCITRIOL 025 MCG CAPSULE,OP,250,19.18,10.32,29.5
Rx23155066301_00000_100094_000,29.5,CALCITRIOL 05 MCG CAPSULE,IP,250,19.18,10.32,29.5
Rx23155066301_00000_100094_000,29.5,CALCITRIOL 05 MCG CAPSULE,OP,250,19.18,10.32,29.5
Rx23155068941_J2354_100094_000,292.4,OCTREOTIDE ACETATE 500 MCG/ML INJECTION SOLUTION 1,IP,636,190.06,102.34,292.4
Rx23155068941_J2354_100094_000,292.4,OCTREOTIDE ACETATE 500 MCG/ML INJECTION SOLUTION 1,OP,636,190.06,0.91,292.4
Rx23155072301_00000_100094_000,29.5,LABETALOL 100 MG TABLET,IP,250,19.18,10.32,29.5
Rx23155072301_00000_100094_000,29.5,LABETALOL 100 MG TABLET,OP,250,19.18,10.32,29.5
Rx23155072501_00000_100094_000,29.5,LABETALOL 300 MG TABLET,IP,250,19.18,10.32,29.5
Rx23155072501_00000_100094_000,29.5,LABETALOL 300 MG TABLET,OP,250,19.18,10.32,29.5
Rx23155073001_00000_100094_000,29.5,NADOLOL 20 MG TABLET,IP,250,19.18,10.32,29.5
Rx23155073001_00000_100094_000,29.5,NADOLOL 20 MG TABLET,OP,250,19.18,10.32,29.5
Rx23155078701_00000_100094_000,29.5,ACETAZOLAMIDE ER 500 MG CAPSULEEXTENDED RELEASE,IP,250,19.18,10.32,29.5
Rx23155078701_00000_100094_000,29.5,ACETAZOLAMIDE ER 500 MG CAPSULEEXTENDED RELEASE,OP,250,19.18,10.32,29.5
Rx23155083131_J1120_100094_000,334.1,ACETAZOLAMIDE 500 MG SOLUTION FOR INJECTION 1 each,IP,636,217.17,116.94,334.1
Rx23155083131_J1120_100094_000,334.1,ACETAZOLAMIDE 500 MG SOLUTION FOR INJECTION 1 each,OP,636,217.17,13.79,334.1
Rx23490648203_00000_100094_000,29.5,WARFARIN 4 MG TABLET,IP,250,19.18,10.32,29.5
Rx23490648203_00000_100094_000,29.5,WARFARIN 4 MG TABLET,OP,250,19.18,10.32,29.5
Rx23594050501_J7510_100094_000,106.3,PREDNISOLONE 5 MG TABLET,IP,250,69.1,37.2,106.3
Rx23594050501_J7510_100094_000,106.3,PREDNISOLONE 5 MG TABLET,OP,250,69.1,0.6,106.3
Rx24201001020_J2515_100094_000,6955,PENTOBARBITAL SODIUM 50 MG/ML INJECTION SOLUTION 2,IP,636,4520.75,2434.25,6955
Rx24201001020_J2515_100094_000,6955,PENTOBARBITAL SODIUM 50 MG/ML INJECTION SOLUTION 2,OP,636,4520.75,34.12,6955
Rx24201010001_J0131_100094_000,296.5,ACETAMINOPHEN 1000 MG/100 ML 10 MG/ML IV SOLN PED,IP,636,192.73,103.77,296.5
Rx24201010001_J0131_100094_000,296.5,ACETAMINOPHEN 1000 MG/100 ML 10 MG/ML IV SOLN PED,OP,636,192.73,0.19,296.5
Rx24201023701_J9185_100094_000,918.8,FLUDARABINE 50 MG INTRAVENOUS SOLUTION 1 each Vial,IP,636,597.22,321.58,918.8
Rx24201023701_J9185_100094_000,918.8,FLUDARABINE 50 MG INTRAVENOUS SOLUTION 1 each Vial,OP,636,597.22,55.19,1455.63
Rx24201040002_J0630_100094_000,12060.7,CALCITONIN SALMON 200 UNIT/ML INJECTION SOLUTION 2,IP,636,7839.46,4221.24,12060.7
Rx24201040002_J0630_100094_000,12060.7,CALCITONIN SALMON 200 UNIT/ML INJECTION SOLUTION 2,OP,636,7839.46,2591.33,12060.7
Rx24208029525_00000_100094_000,259.8,TOBRAMYCIN 03 PERCENTDEXAMETHASONE 01 PERCENT EYE,IP,250,168.87,90.93,259.8
Rx24208029525_00000_100094_000,259.8,TOBRAMYCIN 03 PERCENTDEXAMETHASONE 01 PERCENT EYE,OP,250,168.87,90.93,259.8
Rx24208031510_00000_100094_000,57.6,POLYMYXIN B SULFATE 10000 UNITTRIMETHOPRIM 1 MG/ML,IP,250,37.44,20.16,57.6
Rx24208031510_00000_100094_000,57.6,POLYMYXIN B SULFATE 10000 UNITTRIMETHOPRIM 1 MG/ML,OP,250,37.44,20.16,57.6
Rx24208034205_00000_100094_000,1054,DESMOPRESSIN 10 MCG/SPRAY 01 ML NASAL SPRAY 5 mL A,IP,250,685.1,368.9,1054
Rx24208034205_00000_100094_000,1054,DESMOPRESSIN 10 MCG/SPRAY 01 ML NASAL SPRAY 5 mL A,OP,250,685.1,368.9,1054
Rx24208034425_00000_100094_000,308,FLUNISOLIDE 25 MCG 0025 PERCENT NASAL SPRAY 25 mL,IP,250,200.2,107.8,308
Rx24208034425_00000_100094_000,308,FLUNISOLIDE 25 MCG 0025 PERCENT NASAL SPRAY 25 mL,OP,250,200.2,107.8,308
Rx24208038555_00000_100094_000,30.9,SODIUM CHLORIDE 5 PERCENT EYE OINTMENT 35 g Tube,IP,250,20.09,10.81,30.9
Rx24208038555_00000_100094_000,30.9,SODIUM CHLORIDE 5 PERCENT EYE OINTMENT 35 g Tube,OP,250,20.09,10.81,30.9
Rx24208041005_00000_100094_000,660.4,OFLOXACIN 03 PERCENT EAR DROPS 5 mL DROP BTL,IP,250,429.26,231.14,660.4
Rx24208041005_00000_100094_000,660.4,OFLOXACIN 03 PERCENT EAR DROPS 5 mL DROP BTL,OP,250,429.26,231.14,660.4
Rx24208043405_00000_100094_000,105,OFLOXACIN 03 PERCENT EYE DROPS 5 mL DROP BTL,IP,250,68.25,36.75,105
Rx24208043405_00000_100094_000,105,OFLOXACIN 03 PERCENT EYE DROPS 5 mL DROP BTL,OP,250,68.25,36.75,105
Rx24208048510_00000_100094_000,196.5,DORZOLAMIDE 2 PERCENT EYE DROPS 10 mL DROP BTL,IP,250,127.73,68.77,196.5
Rx24208048510_00000_100094_000,196.5,DORZOLAMIDE 2 PERCENT EYE DROPS 10 mL DROP BTL,OP,250,127.73,68.77,196.5
Rx24208050505_00000_100094_000,103.5,LEVOBUNOLOL 05 PERCENT EYE DROPS 5 mL DROP BTL,IP,250,67.28,36.22,103.5
Rx24208050505_00000_100094_000,103.5,LEVOBUNOLOL 05 PERCENT EYE DROPS 5 mL DROP BTL,OP,250,67.28,36.22,103.5
Rx24208053920_00000_100094_000,956.3,ACETYLCHOLINE CHLORIDE 1 PERCENT 10 MG/ML INTRAOCU,IP,250,621.6,334.7,956.3
Rx24208053920_00000_100094_000,956.3,ACETYLCHOLINE CHLORIDE 1 PERCENT 10 MG/ML INTRAOCU,OP,250,621.6,334.7,956.3
Rx24208055555_00000_100094_000,122.7,BACITRACINPOLYMYXIN B 500 UNIT10000 UNIT/GRAM EYE,IP,250,79.76,42.95,122.7
Rx24208055555_00000_100094_000,122.7,BACITRACINPOLYMYXIN B 500 UNIT10000 UNIT/GRAM EYE,OP,250,79.76,42.95,122.7
Rx24208058060_00000_100094_000,183.4,GENTAMICIN 03 PERCENT EYE DROPS 5 mL DROP BTL,IP,250,119.21,64.19,183.4
Rx24208058060_00000_100094_000,183.4,GENTAMICIN 03 PERCENT EYE DROPS 5 mL DROP BTL,OP,250,119.21,64.19,183.4
Rx24208058559_00000_100094_000,42.8,TROPICAMIDE 1 PERCENT EYE DROPS 2 mL DROP BTL,IP,250,27.82,14.98,42.8
Rx24208058559_00000_100094_000,42.8,TROPICAMIDE 1 PERCENT EYE DROPS 2 mL DROP BTL,OP,250,27.82,14.98,42.8
Rx24208058564_00000_100094_000,160.5,TROPICAMIDE 1 PERCENT EYE DROPS 15 mL DROP BTL,IP,250,104.33,56.17,160.5
Rx24208058564_00000_100094_000,160.5,TROPICAMIDE 1 PERCENT EYE DROPS 15 mL DROP BTL,OP,250,104.33,56.17,160.5
Rx24208063562_00000_100094_000,431,NEOMYCINPOLYMYXINHYDROCORT 35 MG10000 UNIT/ML1 PER,IP,250,280.15,150.85,431
Rx24208063562_00000_100094_000,431,NEOMYCINPOLYMYXINHYDROCORT 35 MG10000 UNIT/ML1 PER,OP,250,280.15,150.85,431
Rx24208072002_00000_100094_000,276.9,DEXAMETHASONE SODIUM PHOSPHATE 01 PERCENT EYE DROP,IP,250,179.99,96.91,276.9
Rx24208072002_00000_100094_000,276.9,DEXAMETHASONE SODIUM PHOSPHATE 01 PERCENT EYE DROP,OP,250,179.99,96.91,276.9
Rx24208073006_00000_100094_000,180.3,PROPARACAINE 05 PERCENT EYE DROPS 15 mL DROP BTL,IP,250,117.2,63.1,180.3
Rx24208073006_00000_100094_000,180.3,PROPARACAINE 05 PERCENT EYE DROPS 15 mL DROP BTL,OP,250,117.2,63.1,180.3
Rx24208073501_00000_100094_000,69.9,CYCLOPENTOLATE 1 PERCENT EYE DROPS 2 mL DROP BTL,IP,250,45.44,24.46,69.9
Rx24208073501_00000_100094_000,69.9,CYCLOPENTOLATE 1 PERCENT EYE DROPS 2 mL DROP BTL,OP,250,45.44,24.46,69.9
Rx24208073506_00000_100094_000,163.8,CYCLOPENTOLATE 1 PERCENT EYE DROPS 15 mL DROP BTL,IP,250,106.47,57.33,163.8
Rx24208073506_00000_100094_000,163.8,CYCLOPENTOLATE 1 PERCENT EYE DROPS 15 mL DROP BTL,OP,250,106.47,57.33,163.8
Rx24208078055_00000_100094_000,243.8,NEOMYCINBACITRACINPOLYMYXN 35 MG400 UNIT10000 UNIT,IP,250,158.47,85.33,243.8
Rx24208078055_00000_100094_000,243.8,NEOMYCINBACITRACINPOLYMYXN 35 MG400 UNIT10000 UNIT,OP,250,158.47,85.33,243.8
Rx24208079062_00000_100094_000,262.2,NEOMYCIN 175 MGPOLYMYXIN 10000 UNITGRAMICIDIN 0025,IP,250,170.43,91.77,262.2
Rx24208079062_00000_100094_000,262.2,NEOMYCIN 175 MGPOLYMYXIN 10000 UNITGRAMICIDIN 0025,OP,250,170.43,91.77,262.2
Rx24208079535_00000_100094_000,85,NEOMYCIN 35 MG/GPOLYMYXIN B 10000 UNIT/GDEXAMETH 0,IP,250,55.25,29.75,85
Rx24208079535_00000_100094_000,85,NEOMYCIN 35 MG/GPOLYMYXIN B 10000 UNIT/GDEXAMETH 0,OP,250,55.25,29.75,85
Rx24208081425_00000_100094_000,590.3,TIMOLOL MALEATE 025 PERCENT EYE GEL FORMING SOLUTI,IP,250,383.7,206.6,590.3
Rx24208081425_00000_100094_000,590.3,TIMOLOL MALEATE 025 PERCENT EYE GEL FORMING SOLUTI,OP,250,383.7,206.6,590.3
Rx24208083060_00000_100094_000,85,NEOMYCINPOLYMYXINDEXAMETH 35 MG/ML10000 UNIT/ML01P,IP,250,55.25,29.75,85
Rx24208083060_00000_100094_000,85,NEOMYCINPOLYMYXINDEXAMETH 35 MG/ML10000 UNIT/ML01P,OP,250,55.25,29.75,85
Rx24208091019_00000_100094_000,53.2,ERYTHROMYCIN 5 MG/GRAM 05 PERCENT EYE OINTMENT 1 g,IP,250,34.58,18.62,53.2
Rx24208091019_00000_100094_000,53.2,ERYTHROMYCIN 5 MG/GRAM 05 PERCENT EYE OINTMENT 1 g,OP,250,34.58,18.62,53.2
Rx24208091055_00000_100094_000,81.4,ERYTHROMYCIN 5 MG/GRAM 05 PERCENT EYE OINTMENT 35,IP,250,52.91,28.49,81.4
Rx24208091055_00000_100094_000,81.4,ERYTHROMYCIN 5 MG/GRAM 05 PERCENT EYE OINTMENT 35,OP,250,52.91,28.49,81.4
Rx24338005008_C9399_100094_000,894727.2,CARMUSTINE IN POLIFEPROSAN 77 MG WAFER FOR IMPLANT,IP,636,581572.68,313154.52,894727.2
Rx24338005008_C9399_100094_000,894727.2,CARMUSTINE IN POLIFEPROSAN 77 MG WAFER FOR IMPLANT,OP,636,581572.68,10.04,894727.2
Rx24338010203_00000_100094_000,104.5,ERYTHROMYCIN 250 MG TABLET,IP,250,67.93,36.57,104.5
Rx24338010203_00000_100094_000,104.5,ERYTHROMYCIN 250 MG TABLET,OP,250,67.93,36.57,104.5
Rx24338010213_00000_100094_000,104.5,ERYTHROMYCIN 250 MG TABLET,IP,250,67.93,36.57,104.5
Rx24338010213_00000_100094_000,104.5,ERYTHROMYCIN 250 MG TABLET,OP,250,67.93,36.57,104.5
Rx24338013013_00000_100094_000,5954.3,ERYTHROMYCIN ETHYLSUCCINATE 400 MG/5 ML ORAL POWDE,IP,250,3870.3,2084.01,5954.3
Rx24338013013_00000_100094_000,5954.3,ERYTHROMYCIN ETHYLSUCCINATE 400 MG/5 ML ORAL POWDE,OP,250,3870.3,2084.01,5954.3
Rx24338023005_00000_100094_000,367.9,NIMODIPINE 30 MG/5 ML ORAL SYRINGE FOR ORAL USE ON,IP,250,239.14,128.76,367.9
Rx24338023005_00000_100094_000,367.9,NIMODIPINE 30 MG/5 ML ORAL SYRINGE FOR ORAL USE ON,OP,250,239.14,128.76,367.9
Rx24338023012_00000_100094_000,367.9,NIMODIPINE 30 MG/5 ML ORAL SYRINGE FOR ORAL USE ON,IP,250,239.14,128.76,367.9
Rx24338023012_00000_100094_000,367.9,NIMODIPINE 30 MG/5 ML ORAL SYRINGE FOR ORAL USE ON,OP,250,239.14,128.76,367.9
Rx24338053025_00000_100094_000,4258.2,SOTALOL 5 MG/ML ORAL SOLUTION 250 mL Bottle,IP,250,2767.83,1490.37,4258.2
Rx24338053025_00000_100094_000,4258.2,SOTALOL 5 MG/ML ORAL SOLUTION 250 mL Bottle,OP,250,2767.83,1490.37,4258.2
Rx24357030030_00000_100094_000,570.8,POTASSIUM ALUM BULK POWDER 10 g Jar,IP,250,371.02,199.78,570.8
Rx24357030030_00000_100094_000,570.8,POTASSIUM ALUM BULK POWDER 10 g Jar,OP,250,371.02,199.78,570.8
Rx24357070105_00000_100094_000,18,LIDOCAINE 4 PERCENT TOPICAL CREAM 5 g Tube,IP,250,11.7,6.3,18
Rx24357070105_00000_100094_000,18,LIDOCAINE 4 PERCENT TOPICAL CREAM 5 g Tube,OP,250,11.7,6.3,18
Rx24357070106_00000_100094_000,18,LIDOCAINE 4 PERCENT TOPICAL CREAM 5 g Tube,IP,250,11.7,6.3,18
Rx24357070106_00000_100094_000,18,LIDOCAINE 4 PERCENT TOPICAL CREAM 5 g Tube,OP,250,11.7,6.3,18
Rx24357070130_00000_100094_000,128.4,LIDOCAINE 4 PERCENT TOPICAL CREAM 30 g Tube,IP,250,83.46,44.94,128.4
Rx24357070130_00000_100094_000,128.4,LIDOCAINE 4 PERCENT TOPICAL CREAM 30 g Tube,OP,250,83.46,44.94,128.4
Rx24385007505_00000_100094_000,7.9,TETRAHYDROZOLINE 005 PERCENT EYE DROPS 15 mL DROP,IP,250,5.14,2.77,7.9
Rx24385007505_00000_100094_000,7.9,TETRAHYDROZOLINE 005 PERCENT EYE DROPS 15 mL DROP,OP,250,5.14,2.77,7.9
Rx24477031101_J3490_100094_000,5944.1,NICARDIPINE 20 MG/200 ML01 MG/ML IN SOD CHLORISO I,IP,636,3863.67,2080.43,5944.1
Rx24477031101_J3490_100094_000,5944.1,NICARDIPINE 20 MG/200 ML01 MG/ML IN SOD CHLORISO I,OP,636,3863.67,2080.43,5944.1
Rx24510005010_00000_100094_000,79.6,TAPENTADOL 50 MG TABLET,IP,250,51.74,27.86,79.6
Rx24510005010_00000_100094_000,79.6,TAPENTADOL 50 MG TABLET,OP,250,51.74,27.86,79.6
Rx24510007510_00000_100094_000,93,TAPENTADOL 75 MG TABLET,IP,250,60.45,32.55,93
Rx24510007510_00000_100094_000,93,TAPENTADOL 75 MG TABLET,OP,250,60.45,32.55,93
Rx24658070301_00000_100094_000,29.5,ESTRADIOL 1 MG TABLET,IP,250,19.18,10.32,29.5
Rx24658070301_00000_100094_000,29.5,ESTRADIOL 1 MG TABLET,OP,250,19.18,10.32,29.5
Rx24689011901_00000_100094_000,29.5,BUPROPION HCL 75 MG TABLET,IP,250,19.18,10.32,29.5
Rx24689011901_00000_100094_000,29.5,BUPROPION HCL 75 MG TABLET,OP,250,19.18,10.32,29.5
Rx24689012001_00000_100094_000,29.5,BUPROPION HCL 100 MG TABLET,IP,250,19.18,10.32,29.5
Rx24689012001_00000_100094_000,29.5,BUPROPION HCL 100 MG TABLET,OP,250,19.18,10.32,29.5
Rx24689079302_00000_100094_000,29.5,CALCIUM ACETATEPHOSPHATE BINDERS 667 MG CAPSULE,IP,250,19.18,10.32,29.5
Rx24689079302_00000_100094_000,29.5,CALCIUM ACETATEPHOSPHATE BINDERS 667 MG CAPSULE,OP,250,19.18,10.32,29.5
Rx24689090701_00000_100094_000,29.5,BUSPIRONE 10 MG TABLET,IP,250,19.18,10.32,29.5
Rx24689090701_00000_100094_000,29.5,BUSPIRONE 10 MG TABLET,OP,250,19.18,10.32,29.5
Rx24979023103_00000_100094_000,29.5,POTASSIUM CHLORIDE ER 10 MEQ TABLETEXTENDED RELEAS,IP,250,19.18,10.32,29.5
Rx24979023103_00000_100094_000,29.5,POTASSIUM CHLORIDE ER 10 MEQ TABLETEXTENDED RELEAS,OP,250,19.18,10.32,29.5
Rx24987026010_J1160_100094_000,1924.5,DIGOXIN 250 MCG/ML 025 MG/ML INJECTION SOLUTION 2,IP,636,1250.93,673.57,1924.5
Rx24987026010_J1160_100094_000,1924.5,DIGOXIN 250 MCG/ML 025 MG/ML INJECTION SOLUTION 2,OP,636,1250.93,5.44,1924.5
Rx25010021515_00000_100094_000,220,ETHACRYNIC ACID 25 MG TABLET,IP,250,143,77,220
Rx25010021515_00000_100094_000,220,ETHACRYNIC ACID 25 MG TABLET,OP,250,143,77,220
Rx25021010110_J0690_100094_000,42.8,CEFAZOLIN 1 GRAM SOLUTION FOR INJECTION 1 each Via,IP,636,27.82,14.98,42.8
Rx25021010110_J0690_100094_000,42.8,CEFAZOLIN 1 GRAM SOLUTION FOR INJECTION 1 each Via,OP,636,27.82,0.8,42.8
Rx25021010610_J0696_100094_000,42.8,CEFTRIAXONE 1 GRAM SOLUTION FOR INJECTION 1 each V,IP,636,27.82,14.98,42.8
Rx25021010610_J0696_100094_000,42.8,CEFTRIAXONE 1 GRAM SOLUTION FOR INJECTION 1 each V,OP,636,27.82,0.58,42.8
Rx25021010720_J0696_100094_000,42.8,CEFTRIAXONE 2 GRAM SOLUTION FOR INJECTION 1 each V,IP,636,27.82,14.98,42.8
Rx25021010720_J0696_100094_000,42.8,CEFTRIAXONE 2 GRAM SOLUTION FOR INJECTION 1 each V,OP,636,27.82,0.58,42.8
Rx25021010910_J0694_100094_000,50.2,CEFOXITIN 1 GRAM INTRAVENOUS SOLUTION 1 each Vial,IP,636,32.63,17.57,50.2
Rx25021010910_J0694_100094_000,50.2,CEFOXITIN 1 GRAM INTRAVENOUS SOLUTION 1 each Vial,OP,636,32.63,5.16,50.2
Rx25021011020_J0694_100094_000,83.6,CEFOXITIN 2 GRAM INTRAVENOUS SOLUTION 1 each Vial,IP,636,54.34,29.26,83.6
Rx25021011020_J0694_100094_000,83.6,CEFOXITIN 2 GRAM INTRAVENOUS SOLUTION 1 each Vial,OP,636,54.34,5.16,83.6
Rx25021011382_J1450_100094_000,240.8,FLUCONAZOLE 200 MG/100 ML IN SOD CHLORIDE ISO INTR,IP,636,156.52,84.28,240.8
Rx25021011382_J1450_100094_000,240.8,FLUCONAZOLE 200 MG/100 ML IN SOD CHLORIDE ISO INTR,OP,636,156.52,4.57,240.8
Rx25021011387_J1450_100094_000,240.8,FLUCONAZOLE 400 MG/200 ML IN SOD CHLORIDEISO INTRA,IP,636,156.52,84.28,240.8
Rx25021011387_J1450_100094_000,240.8,FLUCONAZOLE 400 MG/200 ML IN SOD CHLORIDEISO INTRA,OP,636,156.52,4.57,240.8
Rx25021011487_J0744_100094_000,240.8,CIPROFLOXACIN 400 MG/200 ML IN 5 PERCENT DEXTROSE,IP,636,156.52,84.28,240.8
